x,y,error
0.010101,0.757576,-0.030840
0.020202,0.757576,-0.061665
0.030303,0.757576,-0.092462
0.040404,0.757576,-0.123216
0.050505,0.757576,-0.153912
0.060606,0.757576,-0.184538
0.070707,0.757576,-0.215078
0.080808,0.757576,-0.245518
0.090909,0.757576,-0.275843
0.101010,0.757576,-0.306040
0.111111,0.757576,-0.336094
0.121212,0.757576,-0.365991
0.131313,0.757576,-0.395717
0.141414,0.757576,-0.425256
0.151515,0.757576,-0.454595
0.161616,0.757576,-0.483719
0.171717,0.757576,-0.512614
0.181818,0.757576,-0.541266
0.191919,0.757576,-0.569659
0.202020,0.757576,-0.597780
0.212121,0.757576,-0.625614
0.222222,0.757576,-0.653146
0.232323,0.757576,-0.680362
0.242424,0.757576,-0.707248
0.252525,0.757576,-0.733788
0.262626,0.757576,-0.759968
0.272727,0.757576,-0.785774
0.282828,0.757576,-0.811191
0.292929,0.757576,-0.836204
0.303030,0.757576,-0.860799
0.313131,0.757576,-0.884960
0.323232,0.757576,-0.908674
0.333333,0.757576,-0.931925
0.343434,0.757576,-0.954698
0.353535,0.757576,-0.976979
0.363636,0.757576,-0.998752
0.373737,0.757576,-1.020004
0.383838,0.757576,-1.040719
0.393939,0.757576,-1.060882
0.404040,0.757576,-1.080478
0.414141,0.757576,-1.099492
0.424242,0.757576,-1.117910
0.434343,0.757576,-1.135716
0.444444,0.757576,-1.152896
0.454545,0.757576,-1.169434
0.464646,0.757576,-1.185315
0.474747,0.757576,-1.200524
0.484848,0.757576,-1.215047
0.494949,0.757576,-1.228868
0.505051,0.757576,-1.241972
0.515152,0.757576,-1.254344
0.525253,0.757576,-1.265969
0.535354,0.757576,-1.276832
0.545455,0.757576,-1.286917
0.555556,0.757576,-1.296210
0.565657,0.757576,-1.304696
0.575758,0.757576,-1.312358
0.585859,0.757576,-1.319183
0.595960,0.757576,-1.325155
0.606061,0.757576,-1.330259
0.616162,0.757576,-1.334479
0.626263,0.757576,-1.337801
0.636364,0.757576,-1.340210
0.646465,0.757576,-1.341690
0.656566,0.757576,-1.342226
0.666667,0.757576,-1.341803
0.676768,0.757576,-1.340406
0.686869,0.757576,-1.338020
0.696970,0.757576,-1.334630
0.707071,0.757576,-1.330219
0.717172,0.757576,-1.324775
0.727273,0.757576,-1.318280
0.737374,0.757576,-1.310720
0.747475,0.757576,-1.302081
0.757576,0.757576,-1.292345
0.767677,0.757576,-1.281500
0.777778,0.757576,-1.269528
0.787879,0.757576,-1.256416
0.797980,0.757576,-1.242147
0.808081,0.757576,-1.226707
0.818182,0.757576,-1.210080
0.828283,0.757576,-1.192251
0.838384,0.757576,-1.173205
0.848485,0.757576,-1.152925
0.858586,0.757576,-1.131398
0.868687,0.757576,-1.108606
0.878788,0.757576,-1.084535
0.888889,0.757576,-1.059169
0.898990,0.757576,-1.032492
0.909091,0.757576,-1.004488
0.919192,0.757576,-0.975141
0.929293,0.757576,-0.944436
0.939394,0.757576,-0.912356
0.949495,0.757576,-0.878885
0.959596,0.757576,-0.844006
0.969697,0.757576,-0.807703
0.979798,0.757576,-0.769958
0.989899,0.757576,-0.730756
1.000000,0.757576,-0.690079
0.000000,0.767677,0.000000
0.010101,0.767677,-0.031083
0.020202,0.767677,-0.062151
0.030303,0.767677,-0.093189
0.040404,0.767677,-0.124183
0.050505,0.767677,-0.155118
0.060606,0.767677,-0.185977
0.070707,0.767677,-0.216748
0.080808,0.767677,-0.247415
0.090909,0.767677,-0.277963
0.101010,0.767677,-0.308376
0.111111,0.767677,-0.338641
0.121212,0.767677,-0.368743
0.131313,0.767677,-0.398666
0.141414,0.767677,-0.428395
0.151515,0.767677,-0.457916
0.161616,0.767677,-0.487214
0.171717,0.767677,-0.516273
0.181818,0.767677,-0.545080
0.191919,0.767677,-0.573618
0.202020,0.767677,-0.601873
0.212121,0.767677,-0.629830
0.222222,0.767677,-0.657474
0.232323,0.767677,-0.684790
0.242424,0.767677,-0.711763
0.252525,0.767677,-0.738378
0.262626,0.767677,-0.764620
0.272727,0.767677,-0.790475
0.282828,0.767677,-0.815926
0.292929,0.767677,-0.840959
0.303030,0.767677,-0.865559
0.313131,0.767677,-0.889711
0.323232,0.767677,-0.913400
0.333333,0.767677,-0.936611
0.343434,0.767677,-0.959329
0.353535,0.767677,-0.981539
0.363636,0.767677,-1.003225
0.373737,0.767677,-1.024373
0.383838,0.767677,-1.044968
0.393939,0.767677,-1.064994
0.404040,0.767677,-1.084437
0.414141,0.767677,-1.103281
0.424242,0.767677,-1.121512
0.434343,0.767677,-1.139115
0.444444,0.767677,-1.156074
0.454545,0.767677,-1.172374
0.464646,0.767677,-1.188001
0.474747,0.767677,-1.202940
0.484848,0.767677,-1.217175
0.494949,0.767677,-1.230692
0.505051,0.767677,-1.243475
0.515152,0.767677,-1.255510
0.525253,0.767677,-1.266782
0.535354,0.767677,-1.277276
0.545455,0.767677,-1.286977
0.555556,0.767677,-1.295870
0.565657,0.767677,-1.303941
0.575758,0.767677,-1.311174
0.585859,0.767677,-1.317555
0.595960,0.767677,-1.323070
0.606061,0.767677,-1.327702
0.616162,0.767677,-1.331439
0.626263,0.767677,-1.334265
0.636364,0.767677,-1.336165
0.646465,0.767677,-1.337125
0.656566,0.767677,-1.337131
0.666667,0.767677,-1.336167
0.676768,0.767677,-1.334220
0.686869,0.767677,-1.331274
0.696970,0.767677,-1.327316
0.707071,0.767677,-1.322331
0.717172,0.767677,-1.316305
0.727273,0.767677,-1.309223
0.737374,0.767677,-1.301071
0.747475,0.767677,-1.291835
0.757576,0.767677,-1.281500
0.767677,0.767677,-1.270052
0.777778,0.767677,-1.257477
0.787879,0.767677,-1.243761
0.797980,0.767677,-1.228889
0.808081,0.767677,-1.212847
0.818182,0.767677,-1.195622
0.828283,0.767677,-1.177198
0.838384,0.767677,-1.157562
0.848485,0.767677,-1.136700
0.858586,0.767677,-1.114596
0.868687,0.767677,-1.091238
0.878788,0.767677,-1.066610
0.888889,0.767677,-1.040698
0.898990,0.767677,-1.013488
0.909091,0.767677,-0.984966
0.919192,0.767677,-0.955116
0.929293,0.767677,-0.923925
0.939394,0.767677,-0.891377
0.949495,0.767677,-0.857458
0.959596,0.767677,-0.822153
0.969697,0.767677,-0.785447
0.979798,0.767677,-0.747324
0.989899,0.767677,-0.707770
1.000000,0.767677,-0.666769
0.000000,0.777778,0.000000
0.010101,0.777778,-0.031314
0.020202,0.777778,-0.062612
0.030303,0.777778,-0.093879
0.040404,0.777778,-0.125099
0.050505,0.777778,-0.156258
0.060606,0.777778,-0.187339
0.070707,0.777778,-0.218328
0.080808,0.777778,-0.249208
0.090909,0.777778,-0.279965
0.101010,0.777778,-0.310582
0.111111,0.777778,-0.341044
0.121212,0.777778,-0.371337
0.131313,0.777778,-0.401443
0.141414,0.777778,-0.431349
0.151515,0.777778,-0.461038
0.161616,0.777778,-0.490494
0.171717,0.777778,-0.519704
0.181818,0.777778,-0.548650
0.191919,0.777778,-0.577318
0.202020,0.777778,-0.605693
0.212121,0.777778,-0.633758
0.222222,0.777778,-0.661498
0.232323,0.777778,-0.688898
0.242424,0.777778,-0.715943
0.252525,0.777778,-0.742616
0.262626,0.777778,-0.768904
0.272727,0.777778,-0.794790
0.282828,0.777778,-0.820258
0.292929,0.777778,-0.845295
0.303030,0.777778,-0.869883
0.313131,0.777778,-0.894009
0.323232,0.777778,-0.917656
0.333333,0.777778,-0.940809
0.343434,0.777778,-0.963453
0.353535,0.777778,-0.985573
0.363636,0.777778,-1.007154
0.373737,0.777778,-1.028180
0.383838,0.777778,-1.048636
0.393939,0.777778,-1.068507
0.404040,0.777778,-1.087777
0.414141,0.777778,-1.106433
0.424242,0.777778,-1.124458
0.434343,0.777778,-1.141838
0.444444,0.777778,-1.158557
0.454545,0.777778,-1.174601
0.464646,0.777778,-1.189955
0.474747,0.777778,-1.204603
0.484848,0.777778,-1.218532
0.494949,0.777778,-1.231725
0.505051,0.777778,-1.244169
0.515152,0.777778,-1.255849
0.525253,0.777778,-1.266749
0.535354,0.777778,-1.276856
0.545455,0.777778,-1.286155
0.555556,0.777778,-1.294631
0.565657,0.777778,-1.302269
0.575758,0.777778,-1.309056
0.585859,0.777778,-1.314977
0.595960,0.777778,-1.320018
0.606061,0.777778,-1.324165
0.616162,0.777778,-1.327402
0.626263,0.777778,-1.329717
0.636364,0.777778,-1.331095
0.646465,0.777778,-1.331522
0.656566,0.777778,-1.330985
0.666667,0.777778,-1.329469
0.676768,0.777778,-1.326960
0.686869,0.777778,-1.323445
0.696970,0.777778,-1.318911
0.707071,0.777778,-1.313343
0.717172,0.777778,-1.306727
0.727273,0.777778,-1.299052
0.737374,0.777778,-1.290302
0.747475,0.777778,-1.280466
0.757576,0.777778,-1.269528
0.767677,0.777778,-1.257477
0.777778,0.777778,-1.244299
0.787879,0.777778,-1.229980
0.797980,0.777778,-1.214508
0.808081,0.777778,-1.197869
0.818182,0.777778,-1.180051
0.828283,0.777778,-1.161040
0.838384,0.777778,-1.140824
0.848485,0.777778,-1.119389
0.858586,0.777778,-1.096723
0.868687,0.777778,-1.072812
0.878788,0.777778,-1.047643
0.888889,0.777778,-1.021205
0.898990,0.777778,-0.993483
0.909091,0.777778,-0.964464
0.919192,0.777778,-0.934136
0.929293,0.777778,-0.902486
0.939394,0.777778,-0.869500
0.949495,0.777778,-0.835165
0.959596,0.777778,-0.799468
0.969697,0.777778,-0.762395
0.979798,0.777778,-0.723933
0.989899,0.777778,-0.684069
1.000000,0.777778,-0.642788
0.000000,0.787879,0.000000
0.010101,0.787879,-0.031531
0.020202,0.787879,-0.063045
0.030303,0.787879,-0.094528
0.040404,0.787879,-0.125962
0.050505,0.787879,-0.157331
0.060606,0.787879,-0.188620
0.070707,0.787879,-0.219813
0.080808,0.787879,-0.250893
0.090909,0.787879,-0.281844
0.101010,0.787879,-0.312651
0.111111,0.787879,-0.343297
0.121212,0.787879,-0.373765
0.131313,0.787879,-0.404041
0.141414,0.787879,-0.434108
0.151515,0.787879,-0.463950
0.161616,0.787879,-0.493552
0.171717,0.787879,-0.522896
0.181818,0.787879,-0.551967
0.191919,0.787879,-0.580750
0.202020,0.787879,-0.609227
0.212121,0.787879,-0.637384
0.222222,0.787879,-0.665205
0.232323,0.787879,-0.692673
0.242424,0.787879,-0.719773
0.252525,0.787879,-0.746488
0.262626,0.787879,-0.772804
0.272727,0.787879,-0.798704
0.282828,0.787879,-0.824173
0.292929,0.787879,-0.849195
0.303030,0.787879,-0.873754
0.313131,0.787879,-0.897835
0.323232,0.787879,-0.921421
0.333333,0.787879,-0.944499
0.343434,0.787879,-0.967051
0.353535,0.787879,-0.989063
0.363636,0.787879,-1.010519
0.373737,0.787879,-1.031404
0.383838,0.787879,-1.051702
0.393939,0.787879,-1.071399
0.404040,0.787879,-1.090478
0.414141,0.787879,-1.108925
0.424242,0.787879,-1.126725
0.434343,0.787879,-1.143863
0.444444,0.787879,-1.160323
0.454545,0.787879,-1.176091
0.464646,0.787879,-1.191152
0.474747,0.787879,-1.205491
0.484848,0.787879,-1.219094
0.494949,0.787879,-1.231945
0.505051,0.787879,-1.244031
0.515152,0.787879,-1.255336
0.525253,0.787879,-1.265847
0.535354,0.787879,-1.275548
0.545455,0.787879,-1.284427
0.555556,0.787879,-1.292468
0.565657,0.787879,-1.299657
0.575758,0.787879,-1.305981
0.585859,0.787879,-1.311426
0.595960,0.787879,-1.315977
0.606061,0.787879,-1.319621
0.616162,0.787879,-1.322345
0.626263,0.787879,-1.324135
0.636364,0.787879,-1.324977
0.646465,0.787879,-1.324859
0.656566,0.787879,-1.323766
0.666667,0.787879,-1.321686
0.676768,0.787879,-1.318606
0.686869,0.787879,-1.314512
0.696970,0.787879,-1.309392
0.707071,0.787879,-1.303233
0.717172,0.787879,-1.296023
0.727273,0.787879,-1.287749
0.737374,0.787879,-1.278398
0.747475,0.787879,-1.267957
0.757576,0.787879,-1.256416
0.767677,0.787879,-1.243761
0.777778,0.787879,-1.229980
0.787879,0.787879,-1.215061
0.797980,0.787879,-1.198993
0.808081,0.787879,-1.181763
0.818182,0.787879,-1.163359
0.828283,0.787879,-1.143770
0.838384,0.787879,-1.122984
0.848485,0.787879,-1.100989
0.858586,0.787879,-1.077774
0.868687,0.787879,-1.053327
0.878788,0.787879,-1.027637
0.888889,0.787879,-1.000691
0.898990,0.787879,-0.972479
0.909091,0.787879,-0.942989
0.919192,0.787879,-0.912210
0.929293,0.787879,-0.880129
0.939394,0.787879,-0.846736
0.949495,0.787879,-0.812019
0.959596,0.787879,-0.775965
0.969697,0.787879,-0.738565
0.979798,0.787879,-0.699805
0.989899,0.787879,-0.659673
1.000000,0.787879,-0.618159
0.000000,0.797980,0.000000
0.010101,0.797980,-0.031734
0.020202,0.797980,-0.063451
0.030303,0.797980,-0.095134
0.040404,0.797980,-0.126768
0.050505,0.797980,-0.158334
0.060606,0.797980,-0.189817
0.070707,0.797980,-0.221199
0.080808,0.797980,-0.252465
0.090909,0.797980,-0.283596
0.101010,0.797980,-0.314577
0.111111,0.797980,-0.345392
0.121212,0.797980,-0.376022
0.131313,0.797980,-0.406452
0.141414,0.797980,-0.436666
0.151515,0.797980,-0.466646
0.161616,0.797980,-0.496376
0.171717,0.797980,-0.525839
0.181818,0.797980,-0.555019
0.191919,0.797980,-0.583900
0.202020,0.797980,-0.612465
0.212121,0.797980,-0.640697
0.222222,0.797980,-0.668581
0.232323,0.797980,-0.696100
0.242424,0.797980,-0.723238
0.252525,0.797980,-0.749979
0.262626,0.797980,-0.776305
0.272727,0.797980,-0.802202
0.282828,0.797980,-0.827653
0.292929,0.797980,-0.852642
0.303030,0.797980,-0.877154
0.313131,0.797980,-0.901171
0.323232,0.797980,-0.924679
0.333333,0.797980,-0.947662
0.343434,0.797980,-0.970103
0.353535,0.797980,-0.991988
0.363636,0.797980,-1.013300
0.373737,0.797980,-1.034025
0.383838,0.797980,-1.054146
0.393939,0.797980,-1.073648
0.404040,0.797980,-1.092517
0.414141,0.797980,-1.110736
0.424242,0.797980,-1.128291
0.434343,0.797980,-1.145167
0.444444,0.797980,-1.161348
0.454545,0.797980,-1.176821
0.464646,0.797980,-1.191570
0.474747,0.797980,-1.205580
0.484848,0.797980,-1.218837
0.494949,0.797980,-1.231327
0.505051,0.797980,-1.243035
0.515152,0.797980,-1.253948
0.525253,0.797980,-1.264050
0.535354,0.797980,-1.273328
0.545455,0.797980,-1.281768
0.555556,0.797980,-1.289356
0.565657,0.797980,-1.296079
0.575758,0.797980,-1.301923
0.585859,0.797980,-1.306875
0.595960,0.797980,-1.310921
0.606061,0.797980,-1.314049
0.616162,0.797980,-1.316244
0.626263,0.797980,-1.317495
0.636364,0.797980,-1.317788
0.646465,0.797980,-1.317111
0.656566,0.797980,-1.315452
0.666667,0.797980,-1.312797
0.676768,0.797980,-1.309135
0.686869,0.797980,-1.304454
0.696970,0.797980,-1.298741
0.707071,0.797980,-1.291985
0.717172,0.797980,-1.284173
0.727273,0.797980,-1.275295
0.737374,0.797980,-1.265339
0.747475,0.797980,-1.254294
0.757576,0.797980,-1.242147
0.767677,0.797980,-1.228889
0.777778,0.797980,-1.214508
0.787879,0.797980,-1.198993
0.797980,0.797980,-1.182333
0.808081,0.797980,-1.164518
0.818182,0.797980,-1.145538
0.828283,0.797980,-1.125381
0.838384,0.797980,-1.104037
0.848485,0.797980,-1.081496
0.858586,0.797980,-1.057748
0.868687,0.797980,-1.032783
0.878788,0.797980,-1.006590
0.888889,0.797980,-0.979160
0.898990,0.797980,-0.950482
0.909091,0.797980,-0.920547
0.919192,0.797980,-0.889344
0.929293,0.797980,-0.856864
0.939394,0.797980,-0.823097
0.949495,0.797980,-0.788033
0.959596,0.797980,-0.751662
0.969697,0.797980,-0.713974
0.979798,0.797980,-0.674959
0.989899,0.797980,-0.634607
1.000000,0.797980,-0.592908
0.000000,0.808081,0.000000
0.010101,0.808081,-0.031922
0.020202,0.808081,-0.063827
0.030303,0.808081,-0.095697
0.040404,0.808081,-0.127515
0.050505,0.808081,-0.159263
0.060606,0.808081,-0.190925
0.070707,0.808081,-0.222482
0.080808,0.808081,-0.253918
0.090909,0.808081,-0.285214
0.101010,0.808081,-0.316355
0.111111,0.808081,-0.347323
0.121212,0.808081,-0.378099
0.131313,0.808081,-0.408668
0.141414,0.808081,-0.439012
0.151515,0.808081,-0.469114
0.161616,0.808081,-0.498956
0.171717,0.808081,-0.528523
0.181818,0.808081,-0.557795
0.191919,0.808081,-0.586758
0.202020,0.808081,-0.615393
0.212121,0.808081,-0.643684
0.222222,0.808081,-0.671614
0.232323,0.808081,-0.699167
0.242424,0.808081,-0.726325
0.252525,0.808081,-0.753072
0.262626,0.808081,-0.779392
0.272727,0.808081,-0.805267
0.282828,0.808081,-0.830682
0.292929,0.808081,-0.855620
0.303030,0.808081,-0.880065
0.313131,0.808081,-0.904000
0.323232,0.808081,-0.927410
0.333333,0.808081,-0.950279
0.343434,0.808081,-0.972590
0.353535,0.808081,-0.994328
0.363636,0.808081,-1.015476
0.373737,0.808081,-1.036021
0.383838,0.808081,-1.055945
0.393939,0.808081,-1.075233
0.404040,0.808081,-1.093871
0.414141,0.808081,-1.111842
0.424242,0.808081,-1.129132
0.434343,0.808081,-1.145726
0.444444,0.808081,-1.161609
0.454545,0.808081,-1.176766
0.464646,0.808081,-1.191182
0.474747,0.808081,-1.204844
0.484848,0.808081,-1.217737
0.494949,0.808081,-1.229846
0.505051,0.808081,-1.241157
0.515152,0.808081,-1.251658
0.525253,0.808081,-1.261333
0.535354,0.808081,-1.270169
0.545455,0.808081,-1.278153
0.555556,0.808081,-1.285271
0.565657,0.808081,-1.291510
0.575758,0.808081,-1.296858
0.585859,0.808081,-1.301301
0.595960,0.808081,-1.304826
0.606061,0.808081,-1.307421
0.616162,0.808081,-1.309074
0.626263,0.808081,-1.309772
0.636364,0.808081,-1.309504
0.646465,0.808081,-1.308257
0.656566,0.808081,-1.306019
0.666667,0.808081,-1.302780
0.676768,0.808081,-1.298527
0.686869,0.808081,-1.293249
0.696970,0.808081,-1.286936
0.707071,0.808081,-1.279576
0.717172,0.808081,-1.271159
0.727273,0.808081,-1.261674
0.737374,0.808081,-1.251110
0.747475,0.808081,-1.239458
0.757576,0.808081,-1.226707
0.767677,0.808081,-1.212847
0.777778,0.808081,-1.197869
0.787879,0.808081,-1.181763
0.797980,0.808081,-1.164518
0.808081,0.808081,-1.146127
0.818182,0.808081,-1.126579
0.828283,0.808081,-1.105866
0.838384,0.808081,-1.083978
0.848485,0.808081,-1.060906
0.858586,0.808081,-1.036643
0.868687,0.808081,-1.011179
0.878788,0.808081,-0.984505
0.888889,0.808081,-0.956614
0.898990,0.808081,-0.927496
0.909091,0.808081,-0.897144
0.919192,0.808081,-0.865548
0.929293,0.808081,-0.832702
0.939394,0.808081,-0.798596
0.949495,0.808081,-0.763223
0.959596,0.808081,-0.726575
0.969697,0.808081,-0.688642
0.979798,0.808081,-0.649418
0.989899,0.808081,-0.608893
1.000000,0.808081,-0.567060
0.000000,0.818182,0.000000
0.010101,0.818182,-0.032095
0.020202,0.818182,-0.064172
0.030303,0.818182,-0.096214
0.040404,0.818182,-0.128200
0.050505,0.818182,-0.160115
0.060606,0.818182,-0.191940
0.070707,0.818182,-0.223657
0.080808,0.818182,-0.255247
0.090909,0.818182,-0.286693
0.101010,0.818182,-0.317978
0.111111,0.818182,-0.349082
0.121212,0.818182,-0.379989
0.131313,0.818182,-0.410680
0.141414,0.818182,-0.441138
0.151515,0.818182,-0.471345
0.161616,0.818182,-0.501284
0.171717,0.818182,-0.530936
0.181818,0.818182,-0.560284
0.191919,0.818182,-0.589311
0.202020,0.818182,-0.617999
0.212121,0.818182,-0.646331
0.222222,0.818182,-0.674290
0.232323,0.818182,-0.701858
0.242424,0.818182,-0.729018
0.252525,0.818182,-0.755754
0.262626,0.818182,-0.782047
0.272727,0.818182,-0.807882
0.282828,0.818182,-0.833242
0.292929,0.818182,-0.858110
0.303030,0.818182,-0.882469
0.313131,0.818182,-0.906302
0.323232,0.818182,-0.929595
0.333333,0.818182,-0.952329
0.343434,0.818182,-0.974490
0.353535,0.818182,-0.996061
0.363636,0.818182,-1.017026
0.373737,0.818182,-1.037370
0.383838,0.818182,-1.057077
0.393939,0.818182,-1.076131
0.404040,0.818182,-1.094517
0.414141,0.818182,-1.112219
0.424242,0.818182,-1.129224
0.434343,0.818182,-1.145516
0.444444,0.818182,-1.161080
0.454545,0.818182,-1.175901
0.464646,0.818182,-1.189965
0.474747,0.818182,-1.203259
0.484848,0.818182,-1.215767
0.494949,0.818182,-1.227475
0.505051,0.818182,-1.238371
0.515152,0.818182,-1.248440
0.525253,0.818182,-1.257669
0.535354,0.818182,-1.266045
0.545455,0.818182,-1.273555
0.555556,0.818182,-1.280186
0.565657,0.818182,-1.285925
0.575758,0.818182,-1.290759
0.585859,0.818182,-1.294677
0.595960,0.818182,-1.297666
0.606061,0.818182,-1.299715
0.616162,0.818182,-1.300811
0.626263,0.818182,-1.300943
0.636364,0.818182,-1.300100
0.646465,0.818182,-1.298271
0.656566,0.818182,-1.295445
0.666667,0.818182,-1.291611
0.676768,0.818182,-1.286758
0.686869,0.818182,-1.280877
0.696970,0.818182,-1.273957
0.707071,0.818182,-1.265988
0.717172,0.818182,-1.256961
0.727273,0.818182,-1.246866
0.737374,0.818182,-1.235693
0.747475,0.818182,-1.223435
0.757576,0.818182,-1.210080
0.767677,0.818182,-1.195622
0.777778,0.818182,-1.180051
0.787879,0.818182,-1.163359
0.797980,0.818182,-1.145538
0.808081,0.818182,-1.126579
0.818182,0.818182,-1.106475
0.828283,0.818182,-1.085219
0.838384,0.818182,-1.062802
0.848485,0.818182,-1.039217
0.858586,0.818182,-1.014457
0.868687,0.818182,-0.988515
0.878788,0.818182,-0.961384
0.888889,0.818182,-0.933056
0.898990,0.818182,-0.903526
0.909091,0.818182,-0.872787
0.919192,0.818182,-0.840831
0.929293,0.818182,-0.807653
0.939394,0.818182,-0.773246
0.949495,0.818182,-0.737604
0.959596,0.818182,-0.700720
0.969697,0.818182,-0.662588
0.979798,0.818182,-0.623202
0.989899,0.818182,-0.582555
1.000000,0.818182,-0.540641
0.000000,0.828283,0.000000
0.010101,0.828283,-0.032252
0.020202,0.828283,-0.064486
0.030303,0.828283,-0.096682
0.040404,0.828283,-0.128822
0.050505,0.828283,-0.160887
0.060606,0.828283,-0.192859
0.070707,0.828283,-0.224719
0.080808,0.828283,-0.256448
0.090909,0.828283,-0.288027
0.101010,0.828283,-0.319438
0.111111,0.828283,-0.350663
0.121212,0.828283,-0.381684
0.131313,0.828283,-0.412480
0.141414,0.828283,-0.443035
0.151515,0.828283,-0.473330
0.161616,0.828283,-0.503347
0.171717,0.828283,-0.533068
0.181818,0.828283,-0.562474
0.191919,0.828283,-0.591547
0.202020,0.828283,-0.620270
0.212121,0.828283,-0.648625
0.222222,0.828283,-0.676593
0.232323,0.828283,-0.704158
0.242424,0.828283,-0.731302
0.252525,0.828283,-0.758006
0.262626,0.828283,-0.784255
0.272727,0.828283,-0.810030
0.282828,0.828283,-0.835315
0.292929,0.828283,-0.860093
0.303030,0.828283,-0.884346
0.313131,0.828283,-0.908058
0.323232,0.828283,-0.931213
0.333333,0.828283,-0.953793
0.343434,0.828283,-0.975783
0.353535,0.828283,-0.997166
0.363636,0.828283,-1.017927
0.373737,0.828283,-1.038050
0.383838,0.828283,-1.057518
0.393939,0.828283,-1.076317
0.404040,0.828283,-1.094431
0.414141,0.828283,-1.111845
0.424242,0.828283,-1.128543
0.434343,0.828283,-1.144512
0.444444,0.828283,-1.159736
0.454545,0.828283,-1.174201
0.464646,0.828283,-1.187893
0.474747,0.828283,-1.200798
0.484848,0.828283,-1.212901
0.494949,0.828283,-1.224190
0.505051,0.828283,-1.234650
0.515152,0.828283,-1.244269
0.525253,0.828283,-1.253034
0.535354,0.828283,-1.260931
0.545455,0.828283,-1.267949
0.555556,0.828283,-1.274074
0.565657,0.828283,-1.279295
0.575758,0.828283,-1.283600
0.585859,0.828283,-1.286978
0.595960,0.828283,-1.289415
0.606061,0.828283,-1.290903
0.616162,0.828283,-1.291429
0.626263,0.828283,-1.290982
0.636364,0.828283,-1.289553
0.646465,0.828283,-1.287131
0.656566,0.828283,-1.283706
0.666667,0.828283,-1.279268
0.676768,0.828283,-1.273808
0.686869,0.828283,-1.267316
0.696970,0.828283,-1.259783
0.707071,0.828283,-1.251201
0.717172,0.828283,-1.241560
0.727273,0.828283,-1.230853
0.737374,0.828283,-1.219071
0.747475,0.828283,-1.206206
0.757576,0.828283,-1.192251
0.767677,0.828283,-1.177198
0.777778,0.828283,-1.161040
0.787879,0.828283,-1.143770
0.797980,0.828283,-1.125381
0.808081,0.828283,-1.105866
0.818182,0.828283,-1.085219
0.828283,0.828283,-1.063433
0.838384,0.828283,-1.040504
0.848485,0.828283,-1.016424
0.858586,0.828283,-0.991188
0.868687,0.828283,-0.964791
0.878788,0.828283,-0.937227
0.888889,0.828283,-0.908492
0.898990,0.828283,-0.878579
0.909091,0.828283,-0.847484
0.919192,0.828283,-0.815203
0.929293,0.828283,-0.781730
0.939394,0.828283,-0.747061
0.949495,0.828283,-0.711191
0.959596,0.828283,-0.674116
0.969697,0.828283,-0.635832
0.979798,0.828283,-0.596333
0.989899,0.828283,-0.555617
1.000000,0.828283,-0.513677
0.000000,0.838384,0.000000
0.010101,0.838384,-0.032393
0.020202,0.838384,-0.064766
0.030303,0.838384,-0.097101
0.040404,0.838384,-0.129377
0.050505,0.838384,-0.161576
0.060606,0.838384,-0.193678
0.070707,0.838384,-0.225664
0.080808,0.838384,-0.257514
0.090909,0.838384,-0.289209
0.101010,0.838384,-0.320730
0.111111,0.838384,-0.352059
0.121212,0.838384,-0.383174
0.131313,0.838384,-0.414059
0.141414,0.838384,-0.444694
0.151515,0.838384,-0.475059
0.161616,0.838384,-0.505136
0.171717,0.838384,-0.534907
0.181818,0.838384,-0.564352
0.191919,0.838384,-0.593453
0.202020,0.838384,-0.622192
0.212121,0.838384,-0.650551
0.222222,0.838384,-0.678510
0.232323,0.838384,-0.706052
0.242424,0.838384,-0.733160
0.252525,0.838384,-0.759814
0.262626,0.838384,-0.785998
0.272727,0.838384,-0.811694
0.282828,0.838384,-0.836884
0.292929,0.838384,-0.861551
0.303030,0.838384,-0.885678
0.313131,0.838384,-0.909247
0.323232,0.838384,-0.932243
0.333333,0.838384,-0.954649
0.343434,0.838384,-0.976447
0.353535,0.838384,-0.997622
0.363636,0.838384,-1.018157
0.373737,0.838384,-1.038037
0.383838,0.838384,-1.057247
0.393939,0.838384,-1.075769
0.404040,0.838384,-1.093589
0.414141,0.838384,-1.110693
0.424242,0.838384,-1.127064
0.434343,0.838384,-1.142689
0.444444,0.838384,-1.157552
0.454545,0.838384,-1.171640
0.464646,0.838384,-1.184939
0.474747,0.838384,-1.197434
0.484848,0.838384,-1.209113
0.494949,0.838384,-1.219962
0.505051,0.838384,-1.229967
0.515152,0.838384,-1.239117
0.525253,0.838384,-1.247398
0.535354,0.838384,-1.254799
0.545455,0.838384,-1.261306
0.555556,0.838384,-1.266909
0.565657,0.838384,-1.271596
0.575758,0.838384,-1.275355
0.585859,0.838384,-1.278176
0.595960,0.838384,-1.280048
0.606061,0.838384,-1.280960
0.616162,0.838384,-1.280902
0.626263,0.838384,-1.279865
0.636364,0.838384,-1.277838
0.646465,0.838384,-1.274812
0.656566,0.838384,-1.270779
0.666667,0.838384,-1.265728
0.676768,0.838384,-1.259653
0.686869,0.838384,-1.252544
0.696970,0.838384,-1.244394
0.707071,0.838384,-1.235194
0.717172,0.838384,-1.224937
0.727273,0.838384,-1.213617
0.737374,0.838384,-1.201226
0.747475,0.838384,-1.187757
0.757576,0.838384,-1.173205
